image_name,status,reason,timestamp
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900846393-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900846862-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900847317-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900847317-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900847317-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900847982-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900848454-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900848454-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900848454-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900849120-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d144907-2025-12-26-03:55:00-ch113-6.00MB-raw-1776901337158-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d144907-2025-12-26-03:55:00-ch113-6.00MB-raw-1776901337158-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d171169-2025-12-28-04:46:43-ch118-4.00MB-raw-1776902930451-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901256318-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901256318-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901256801-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901256801-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901256801-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901257475-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901257475-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901257475-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901258175-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901258175-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901258654-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901258654-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901258654-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259324-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259324-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259324-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259994-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259994-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901259994-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901260645-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901260645-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261116-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261116-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261116-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261789-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261789-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901261789-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901262458-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901262458-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901262945-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901262945-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901263416-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901263887-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901263887-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901264350-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901264350-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901264350-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901265024-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901265024-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901265024-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901265667-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901266127-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901266566-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901266566-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d173169-2025-12-28-10:00:04-ch-9-6.00MB-raw-1776901266566-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901920700-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901920700-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901920700-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901921357-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901921357-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901921357-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:48
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901922035-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901922035-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901922035-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901922672-01.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901923095-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901923095-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901923095-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:49
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901923716-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901924136-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d175915-2025-12-28-14:02:42-ch115-6.00MB-raw-1776901924136-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901491270-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901491270-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901491710-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901491710-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:50
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901492173-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901492173-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901492634-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901492634-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901492634-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:51
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493310-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493310-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493310-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493988-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493988-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:52
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901493988-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901494678-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901494678-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901495154-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901495154-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901495154-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:53
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901495810-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901496294-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901496294-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901496779-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901496779-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901497219-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901497219-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901497641-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901497641-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901497641-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901498115-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901498115-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901498527-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901498952-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901499393-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901499393-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901499859-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d179474-2025-12-28-17:00:04-ch-8-6.00MB-raw-1776901499859-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900849120-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900849566-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900850028-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900850492-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900850492-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900850975-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:54
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900851416-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d206792-2025-12-30-21:00:04-ch-9-6.00MB-raw-1776900851416-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d226057-2026-01-01-12:46:24-ch118-6.00MB-raw-1776742034585-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d226057-2026-01-01-12:46:24-ch118-6.00MB-raw-1776742035449-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d226057-2026-01-01-12:46:24-ch118-6.00MB-raw-1776742035449-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d226057-2026-01-01-12:46:24-ch118-6.00MB-raw-1776742035449-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d243269-2026-01-03-03:05:10-ch113-6.00MB-raw-1776902518203-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d243269-2026-01-03-03:05:10-ch113-6.00MB-raw-1776902518203-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902264140-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902264140-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:55
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902264614-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902265087-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902265087-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902265575-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902265575-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902266069-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902266069-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:56
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902266069-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902266740-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902266740-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902267200-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902267674-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902267674-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:57
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902267674-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902268344-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902268785-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902268785-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902268785-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902269459-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:58
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902269940-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902269940-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902270410-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902270410-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902270884-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271304-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:22:59
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271304-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271304-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271966-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271966-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902271966-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902272642-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902272642-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902273086-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:00
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902273560-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:01
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902273560-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:01
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902274032-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:23
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902274501-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:23
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902274501-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:23
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902274990-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:23
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902275464-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:23
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902275464-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:24
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902275464-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:24
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902276093-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:24
VideoWindow-p0-d271787-2026-01-05-12:00:04-ch-9-6.00MB-raw-1776902276560-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:23:24
